 TIME                                   	Q_Abwaerme                              	Strom_WP_AB                             	
 HOURS              	NAV                 	NAV                 	
  +1.9932500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9935000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9937500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9940000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9942500000000000E+03	  +1.0000000000000000E+01	  +2.4026330039797283E+00	
  +1.9945000000000000E+03	  +1.0000000000000000E+01	  +2.4483576565734118E+00	
  +1.9947500000000000E+03	  +1.0000000000000000E+01	  +2.4816474857748747E+00	
  +1.9950000000000000E+03	  +1.0000000000000000E+01	  +2.4899723366266553E+00	
  +1.9952500000000000E+03	  +1.0000000000000000E+01	  +2.4858120391304634E+00	
  +1.9955000000000000E+03	  +1.0000000000000000E+01	  +2.4816519955004099E+00	
  +1.9957500000000000E+03	  +1.0000000000000000E+01	  +2.4795722562223075E+00	
  +1.9960000000000000E+03	  +1.0000000000000000E+01	  +2.4816519955004099E+00	
  +1.9962500000000000E+03	  +1.0000000000000000E+01	  +2.4858120391304634E+00	
  +1.9965000000000000E+03	  +1.0000000000000000E+01	  +2.4899723366266553E+00	
  +1.9967500000000000E+03	  +1.0000000000000000E+01	  +2.5169941158905096E+00	
  +1.9970000000000000E+03	  +1.0000000000000000E+01	  +2.5898063550956403E+00	
  +1.9972500000000000E+03	  +1.0000000000000000E+01	  +2.6857418410868164E+00	
  +1.9975000000000000E+03	  +1.0000000000000000E+01	  +2.7818659236706114E+00	
  +1.9977500000000000E+03	  +1.0000000000000000E+01	  +2.8321878363298509E+00	
  +1.9980000000000000E+03	  +1.0000000000000000E+01	  +2.7902490119163015E+00	
  +1.9982500000000000E+03	  +1.0000000000000000E+01	  +2.7024600623701054E+00	
  +1.9985000000000000E+03	  +1.0000000000000000E+01	  +2.6148319229503523E+00	
  +1.9987500000000000E+03	  +1.0000000000000000E+01	  +2.5357000300074666E+00	
  +1.9990000000000000E+03	  +1.0000000000000000E+01	  +2.4733009875613283E+00	
  +1.9992500000000000E+03	  +1.0000000000000000E+01	  +2.4192478459941511E+00	
  +1.9995000000000000E+03	  +1.0000000000000000E+01	  +2.3652311559084152E+00	
  +1.9997500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0000000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0002500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0005000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0007500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0010000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0012500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0015000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0017500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0020000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0022500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0025000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0027500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0030000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0032500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0035000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0037500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0040000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0042500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0045000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0047500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0050000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0052500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0055000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0057500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0060000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0062500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0065000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0067500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0070000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0072500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0075000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0077500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0080000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0082500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0085000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0087500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0090000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0092500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0095000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0097500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0100000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0102500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0105000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0107500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0110000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0112500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0115000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0117500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0120000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0122500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0125000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0127500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0130000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0132500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0135000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0137500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0140000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0142500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0145000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0147500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0150000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0152500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0155000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0157500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0160000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0162500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0165000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0167500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0170000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0172500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0175000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0177500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0180000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0182500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0185000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0187500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0190000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0192500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0195000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0197500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0200000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0202500000000000E+03	  +1.0000000000000000E+01	  +1.5131294681971339E+00	
  +2.0205000000000000E+03	  +1.0000000000000000E+01	  +1.5382387373670985E+00	
  +2.0207500000000000E+03	  +1.0000000000000000E+01	  +1.5560205445335040E+00	
  +2.0210000000000000E+03	  +1.0000000000000000E+01	  +1.5591574156953867E+00	
  +2.0212500000000000E+03	  +1.0000000000000000E+01	  +1.5549769716247828E+00	
  +2.0215000000000000E+03	  +1.0000000000000000E+01	  +1.5507959612837869E+00	
  +2.0217500000000000E+03	  +1.0000000000000000E+01	  +1.5455685114622371E+00	
  +2.0220000000000000E+03	  +1.0000000000000000E+01	  +1.5382485526994387E+00	
  +2.0222500000000000E+03	  +1.0000000000000000E+01	  +1.5298812802712429E+00	
  +2.0225000000000000E+03	  +1.0000000000000000E+01	  +1.5215115975605626E+00	
  +2.0227500000000000E+03	  +1.0000000000000000E+01	  +1.5120920591071934E+00	
  +2.0230000000000000E+03	  +1.0000000000000000E+01	  +1.5005749453110711E+00	
  +2.0232500000000000E+03	  +1.0000000000000000E+01	  +1.4880061768395196E+00	
  +2.0235000000000000E+03	  +1.0000000000000000E+01	  +1.4754314145708980E+00	
  +2.0237500000000000E+03	  +1.0000000000000000E+01	  +1.4575996620164664E+00	
  +2.0240000000000000E+03	  +1.0000000000000000E+01	  +1.4292515347068000E+00	
  +2.0242500000000000E+03	  +1.0000000000000000E+01	  +1.3956216131708348E+00	
  +2.0245000000000000E+03	  +1.0000000000000000E+01	  +1.3619391902343694E+00	
  +2.0247500000000000E+03	  +1.0000000000000000E+01	  +1.3271420793041637E+00	
  +2.0250000000000000E+03	  +1.0000000000000000E+01	  +1.2901651970615715E+00	
  +2.0252500000000000E+03	  +1.0000000000000000E+01	  +1.2520531903349728E+00	
  +2.0255000000000000E+03	  +1.0000000000000000E+01	  +1.2138515503616241E+00	
  +2.0257500000000000E+03	  +1.0000000000000000E+01	  +1.1819614847975732E+00	
  +2.0260000000000000E+03	  +1.0000000000000000E+01	  +1.1627938929509072E+00	
  +2.0262500000000000E+03	  +1.0000000000000000E+01	  +1.1499934207495215E+00	
  +2.0265000000000000E+03	  +1.0000000000000000E+01	  +1.1371807675285570E+00	
  +2.0267500000000000E+03	  +1.0000000000000000E+01	  +1.1232848999187601E+00	
  +2.0270000000000000E+03	  +1.0000000000000000E+01	  +1.1072324193469079E+00	
  +2.0272500000000000E+03	  +1.0000000000000000E+01	  +1.0900886610213512E+00	
  +2.0275000000000000E+03	  +1.0000000000000000E+01	  +1.0729205635449912E+00	
  +2.0277500000000000E+03	  +1.0000000000000000E+01	  +1.0568043426648919E+00	
  +2.0280000000000000E+03	  +1.0000000000000000E+01	  +1.0428185643464256E+00	
  +2.0282500000000000E+03	  +1.0000000000000000E+01	  +1.0298916307793236E+00	
  +2.0285000000000000E+03	  +1.0000000000000000E+01	  +1.0169493133498737E+00	
  +2.0287500000000000E+03	  +1.0000000000000000E+01	  +1.0104765603795101E+00	
  +2.0290000000000000E+03	  +1.0000000000000000E+01	  +1.0169493133498737E+00	
  +2.0292500000000000E+03	  +1.0000000000000000E+01	  +1.0298916307793236E+00	
  +2.0295000000000000E+03	  +1.0000000000000000E+01	  +1.0428185643464256E+00	
  +2.0297500000000000E+03	  +1.0000000000000000E+01	  +1.0492805120400641E+00	
  +2.0300000000000000E+03	  +1.0000000000000000E+01	  +1.0428185643464256E+00	
  +2.0302500000000000E+03	  +1.0000000000000000E+01	  +1.0298916307793236E+00	
  +2.0305000000000000E+03	  +1.0000000000000000E+01	  +1.0169493133498737E+00	
  +2.0307500000000000E+03	  +1.0000000000000000E+01	  +1.0093965505947504E+00	
  +2.0310000000000000E+03	  +1.0000000000000000E+01	  +1.0126341032544215E+00	
  +2.0312500000000000E+03	  +1.0000000000000000E+01	  +1.0212675129471518E+00	
  +2.0315000000000000E+03	  +1.0000000000000000E+01	  +1.0298939707113832E+00	
  +2.0317500000000000E+03	  +1.0000000000000000E+01	  +1.0363607160195076E+00	
  +2.0320000000000000E+03	  +1.0000000000000000E+01	  +1.0385154474673570E+00	
  +2.0322500000000000E+03	  +1.0000000000000000E+01	  +1.0385154474673570E+00	
  +2.0325000000000000E+03	  +1.0000000000000000E+01	  +1.0385154474673570E+00	
  +2.0327500000000000E+03	  +1.0000000000000000E+01	  +1.0664070401817043E+00	
  +2.0330000000000000E+03	  +1.0000000000000000E+01	  +1.1497152380290883E+00	
  +2.0332500000000000E+03	  +1.0000000000000000E+01	  +1.2603047700311196E+00	
  +2.0335000000000000E+03	  +1.0000000000000000E+01	  +1.3701528117970252E+00	
  +2.0337500000000000E+03	  +1.0000000000000000E+01	  +1.4585753018953140E+00	
  +2.0340000000000000E+03	  +1.0000000000000000E+01	  +1.5047547572839226E+00	
  +2.0342500000000000E+03	  +1.0000000000000000E+01	  +1.5298714084337262E+00	
  +2.0345000000000000E+03	  +1.0000000000000000E+01	  +1.5549663575741504E+00	
  +2.0347500000000000E+03	  +1.0000000000000000E+01	  +1.5737822002343471E+00	
  +2.0350000000000000E+03	  +1.0000000000000000E+01	  +1.5800516464040479E+00	
  +2.0352500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0355000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0357500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0360000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0362500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0365000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0367500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0370000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0372500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0375000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0377500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0380000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0382500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0385000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0387500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0390000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0392500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0395000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0397500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0400000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0402500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0405000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0407500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0410000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0412500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0415000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0417500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0420000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0422500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0425000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0427500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0430000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0432500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0435000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0437500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0440000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0442500000000000E+03	  +1.0000000000000000E+01	  +2.2033745531389437E+00	
  +2.0445000000000000E+03	  +1.0000000000000000E+01	  +2.2241189050904011E+00	
  +2.0447500000000000E+03	  +1.0000000000000000E+01	  +2.2427926586505773E+00	
  +2.0450000000000000E+03	  +1.0000000000000000E+01	  +2.2573181275371144E+00	
  +2.0452500000000000E+03	  +1.0000000000000000E+01	  +2.2697683993639544E+00	
  +2.0455000000000000E+03	  +1.0000000000000000E+01	  +2.2822197803402275E+00	
  +2.0457500000000000E+03	  +1.0000000000000000E+01	  +2.2905229810081740E+00	
  +2.0460000000000000E+03	  +1.0000000000000000E+01	  +2.2905229810081740E+00	
  +2.0462500000000000E+03	  +1.0000000000000000E+01	  +2.2863721303092537E+00	
  +2.0465000000000000E+03	  +1.0000000000000000E+01	  +2.2822214137415613E+00	
  +2.0467500000000000E+03	  +1.0000000000000000E+01	  +2.2780708286008595E+00	
  +2.0470000000000000E+03	  +1.0000000000000000E+01	  +2.2739203721734551E+00	
  +2.0472500000000000E+03	  +1.0000000000000000E+01	  +2.2697700417361411E+00	
  +2.0475000000000000E+03	  +1.0000000000000000E+01	  +2.2656198345561420E+00	
  +2.0477500000000000E+03	  +1.0000000000000000E+01	  +2.2562799814139529E+00	
  +2.0480000000000000E+03	  +1.0000000000000000E+01	  +2.2365643114892602E+00	
  +2.0482500000000000E+03	  +1.0000000000000000E+01	  +2.2116697214322412E+00	
  +2.0485000000000000E+03	  +1.0000000000000000E+01	  +2.1867781507358632E+00	
  +2.0487500000000000E+03	  +1.0000000000000000E+01	  +2.1670791591777987E+00	
  +2.0490000000000000E+03	  +1.0000000000000000E+01	  +2.1577485224880490E+00	
  +2.0492500000000000E+03	  +1.0000000000000000E+01	  +2.1536005735858241E+00	
  +2.0495000000000000E+03	  +1.0000000000000000E+01	  +2.1494526672812055E+00	
  +2.0497500000000000E+03	  +1.0000000000000000E+01	  +2.1442675679183170E+00	
  +2.0500000000000000E+03	  +1.0000000000000000E+01	  +2.1370085190540986E+00	
  +2.0502500000000000E+03	  +1.0000000000000000E+01	  +2.1287130109293679E+00	
  +2.0505000000000000E+03	  +1.0000000000000000E+01	  +2.1204175995390977E+00	
  +2.0507500000000000E+03	  +1.0000000000000000E+01	  +2.1038198743893588E+00	
  +2.0510000000000000E+03	  +1.0000000000000000E+01	  +2.0706241278473647E+00	
  +2.0512500000000000E+03	  +1.0000000000000000E+01	  +2.0291451123166344E+00	
  +2.0515000000000000E+03	  +1.0000000000000000E+01	  +1.9876606719388916E+00	
  +2.0517500000000000E+03	  +1.0000000000000000E+01	  +1.9524042320616359E+00	
  +2.0520000000000000E+03	  +1.0000000000000000E+01	  +1.9295870115566776E+00	
  +2.0522500000000000E+03	  +1.0000000000000000E+01	  +1.9129842991911750E+00	
  +2.0525000000000000E+03	  +1.0000000000000000E+01	  +1.8963790991320468E+00	
  +2.0527500000000000E+03	  +1.0000000000000000E+01	  +1.8776927241786947E+00	
  +2.0530000000000000E+03	  +1.0000000000000000E+01	  +1.8548485277923814E+00	
  +2.0532500000000000E+03	  +1.0000000000000000E+01	  +1.8299232648498873E+00	
  +2.0535000000000000E+03	  +1.0000000000000000E+01	  +1.8049894994693689E+00	
  +2.0537500000000000E+03	  +1.0000000000000000E+01	  +1.7873302325719755E+00	
  +2.0540000000000000E+03	  +1.0000000000000000E+01	  +1.7842133918300493E+00	
  +2.0542500000000000E+03	  +1.0000000000000000E+01	  +1.7883709792743874E+00	
  +2.0545000000000000E+03	  +1.0000000000000000E+01	  +1.7925282874936936E+00	
  +2.0547500000000000E+03	  +1.0000000000000000E+01	  +1.7987629547273079E+00	
  +2.0550000000000000E+03	  +1.0000000000000000E+01	  +1.8091527453224414E+00	
  +2.0552500000000000E+03	  +1.0000000000000000E+01	  +1.8216199388374037E+00	
  +2.0555000000000000E+03	  +1.0000000000000000E+01	  +1.8340849315641623E+00	
  +2.0557500000000000E+03	  +1.0000000000000000E+01	  +1.8455100364079682E+00	
  +2.0560000000000000E+03	  +1.0000000000000000E+01	  +1.8548565994004682E+00	
  +2.0562500000000000E+03	  +1.0000000000000000E+01	  +1.8631632497780812E+00	
  +2.0565000000000000E+03	  +1.0000000000000000E+01	  +1.8714690885504128E+00	
  +2.0567500000000000E+03	  +1.0000000000000000E+01	  +1.8787364927682495E+00	
  +2.0570000000000000E+03	  +1.0000000000000000E+01	  +1.8839271403060542E+00	
  +2.0572500000000000E+03	  +1.0000000000000000E+01	  +1.8880792033991745E+00	
  +2.0575000000000000E+03	  +1.0000000000000000E+01	  +1.8922310876602522E+00	
  +2.0577500000000000E+03	  +1.0000000000000000E+01	  +1.9005323676885122E+00	
  +2.0580000000000000E+03	  +1.0000000000000000E+01	  +1.9171330069165311E+00	
  +2.0582500000000000E+03	  +1.0000000000000000E+01	  +1.9378853415777186E+00	
  +2.0585000000000000E+03	  +1.0000000000000000E+01	  +1.9586343582710317E+00	
  +2.0587500000000000E+03	  +1.0000000000000000E+01	  +1.9762717727754346E+00	
  +2.0590000000000000E+03	  +1.0000000000000000E+01	  +1.9876832208294668E+00	
  +2.0592500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0595000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0597500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0600000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0602500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0605000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0607500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0610000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0612500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0615000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0617500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0620000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0622500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0625000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0627500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0630000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0632500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0635000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0637500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0640000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0642500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0645000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0647500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0650000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0652500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0655000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0657500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0660000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0662500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0665000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0667500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0670000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0672500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0675000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0677500000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0680000000000000E+03	  +1.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0682500000000000E+03	  +1.0000000000000000E+01	  +2.9790458112166558E+00	
  +2.0685000000000000E+03	  +1.0000000000000000E+01	  +3.0211160710401734E+00	
  +2.0687500000000000E+03	  +1.0000000000000000E+01	  +3.0537657916350791E+00	
  +2.0690000000000000E+03	  +1.0000000000000000E+01	  +3.0674667233999218E+00	
  +2.0692500000000000E+03	  +1.0000000000000000E+01	  +3.0716821117869668E+00	
  +2.0695000000000000E+03	  +1.0000000000000000E+01	  +3.0758980229627184E+00	
  +2.0697500000000000E+03	  +1.0000000000000000E+01	  +3.0758980229627184E+00	
  +2.0700000000000000E+03	  +1.0000000000000000E+01	  +3.0674654948575135E+00	
  +2.0702500000000000E+03	  +1.0000000000000000E+01	  +3.0548224455277406E+00	
  +2.0705000000000000E+03	  +1.0000000000000000E+01	  +3.0421840427133824E+00	
  +2.0707500000000000E+03	  +1.0000000000000000E+01	  +3.0232308516647461E+00	
  +2.0710000000000000E+03	  +1.0000000000000000E+01	  +2.9916646926166139E+00	
  +2.0712500000000000E+03	  +1.0000000000000000E+01	  +2.9538301254801103E+00	
  +2.0715000000000000E+03	  +1.0000000000000000E+01	  +2.9160341151338103E+00	
  +2.0717500000000000E+03	  +1.0000000000000000E+01	  +2.8730256402049883E+00	
  +2.0720000000000000E+03	  +1.0000000000000000E+01	  +2.8195915681561798E+00	
  +2.0722500000000000E+03	  +1.0000000000000000E+01	  +2.7610085571930441E+00	
  +2.0725000000000000E+03	  +1.0000000000000000E+01	  +2.7025024464276184E+00	
  +2.0727500000000000E+03	  +1.0000000000000000E+01	  +2.6513835769939273E+00	
  +2.0730000000000000E+03	  +1.0000000000000000E+01	  +2.6149019246089686E+00	
  +2.0732500000000000E+03	  +1.0000000000000000E+01	  +2.5857257951676016E+00	
  +2.0735000000000000E+03	  +1.0000000000000000E+01	  +2.5565647208233089E+00	
  +2.0737500000000000E+03	  +1.0000000000000000E+01	  +2.5274179565302450E+00	
  +2.0740000000000000E+03	  +1.0000000000000000E+01	  +2.4982847418659611E+00	
