  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\III
 _kaltes_Nahwaermenetz\III_kaltes_Nahwaermenetz.dck                            
                                                                               
                                                                   
 Initiated at time: 2024-12-30 AT  15:20:44
 TIME                                   ,Strom_system                            ,Netzstrom                               ,PV_Strom                                ,Netzeinspeisung                         ,
  +9.9500000000000000E+01,  +6.1187439805248687E+00,  +6.1187439805248687E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9750000000000000E+01,  +6.0869422218231701E+00,  +6.0869422218231701E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0000000000000000E+02,  +6.1434638206809815E+00,  +6.1434638206809815E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0025000000000000E+02,  +2.0231789246681885E+01,  +2.0231789246681885E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0050000000000000E+02,  +3.4414306879483775E+01,  +3.4414306879483775E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0075000000000000E+02,  +3.4567730547595637E+01,  +3.4567730547595637E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0100000000000000E+02,  +3.3780226119285196E+01,  +3.3780226119285196E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0125000000000000E+02,  +3.3797805527733210E+01,  +3.3797805527733210E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0150000000000000E+02,  +3.4615772872837319E+01,  +3.4615772872837319E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0175000000000000E+02,  +3.4643512142793284E+01,  +3.4643512142793284E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0200000000000000E+02,  +3.3605599707581376E+01,  +3.3605599707581376E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0225000000000000E+02,  +3.7685074067344445E+01,  +3.7685074067344445E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0250000000000000E+02,  +4.2895569209253537E+01,  +4.2895569209253537E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0275000000000000E+02,  +4.3029263692498482E+01,  +4.3029263692498482E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0300000000000000E+02,  +4.2206856200710746E+01,  +4.2206856200710746E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0325000000000000E+02,  +4.2121926720530212E+01,  +4.2121926720530212E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0350000000000000E+02,  +4.2228306618424412E+01,  +4.2228306618424412E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0375000000000000E+02,  +4.1591384654517327E+01,  +4.1591384654517327E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0400000000000000E+02,  +4.0977732720804013E+01,  +4.0977732720804013E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0425000000000000E+02,  +4.0390297796688060E+01,  +4.0390297796688060E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0450000000000000E+02,  +4.0344252748020352E+01,  +4.0344252748020352E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0475000000000000E+02,  +4.1161243377499275E+01,  +4.1161243377499275E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0500000000000000E+02,  +4.2145020234690975E+01,  +4.2145020234690975E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0525000000000000E+02,  +4.2426133142544131E+01,  +4.0960365804922695E+01,  +1.4657673376214388E+00,  +0.0000000000000000E+00,
  +1.0550000000000000E+02,  +4.3078936591954012E+01,  +4.0991172010988436E+01,  +2.0877645809655743E+00,  +0.0000000000000000E+00,
  +1.0575000000000000E+02,  +4.1701602010870999E+01,  +3.9017729890230136E+01,  +2.6838721206408658E+00,  +0.0000000000000000E+00,
  +1.0600000000000000E+02,  +3.8676763619486692E+01,  +3.5394493301006023E+01,  +3.2822703184806699E+00,  +0.0000000000000000E+00,
  +1.0625000000000000E+02,  +3.7610410434944555E+01,  +3.5209333897724882E+01,  +2.4010765372196712E+00,  +0.0000000000000000E+00,
  +1.0650000000000000E+02,  +3.7432115729035971E+01,  +3.4702393749704513E+01,  +2.7297219793314551E+00,  +0.0000000000000000E+00,
  +1.0675000000000000E+02,  +3.7792426149059978E+01,  +3.4763932952280442E+01,  +3.0284931967795377E+00,  +0.0000000000000000E+00,
  +1.0700000000000000E+02,  +3.6898779186744228E+01,  +3.3603751815836738E+01,  +3.2950273709074915E+00,  +0.0000000000000000E+00,
  +1.0725000000000000E+02,  +3.5050071748825857E+01,  +3.3094043679434719E+01,  +1.9560280693911367E+00,  +0.0000000000000000E+00,
  +1.0750000000000000E+02,  +3.4261682604156739E+01,  +3.2195230251803842E+01,  +2.0664523523528997E+00,  +0.0000000000000000E+00,
  +1.0775000000000000E+02,  +3.3938143623867546E+01,  +3.1782188898757639E+01,  +2.1559547251099072E+00,  +0.0000000000000000E+00,
  +1.0800000000000000E+02,  +3.3427816080566437E+01,  +3.1203925877286185E+01,  +2.2238902032802508E+00,  +0.0000000000000000E+00,
  +1.0825000000000000E+02,  +3.2579625505638326E+01,  +2.9860283413551677E+01,  +2.7193420920866478E+00,  +0.0000000000000000E+00,
  +1.0850000000000000E+02,  +3.2398441684985848E+01,  +2.9648660427114486E+01,  +2.7497812578713603E+00,  +0.0000000000000000E+00,
  +1.0875000000000000E+02,  +3.2223411155870721E+01,  +2.9468906810466795E+01,  +2.7545043454039253E+00,  +0.0000000000000000E+00,
  +1.0900000000000000E+02,  +3.1488002493250200E+01,  +2.8754471559289023E+01,  +2.7335309339611760E+00,  +0.0000000000000000E+00,
  +1.0925000000000000E+02,  +3.0747565041003242E+01,  +2.6636437009742330E+01,  +4.1111280312609120E+00,  +0.0000000000000000E+00,
  +1.0950000000000000E+02,  +3.1054578693275232E+01,  +2.7051972019672132E+01,  +4.0026066736031014E+00,  +0.0000000000000000E+00,
  +1.0975000000000000E+02,  +3.1042526297311987E+01,  +2.7183261875876156E+01,  +3.8592644214358325E+00,  +0.0000000000000000E+00,
  +1.1000000000000000E+02,  +3.1121938502572419E+01,  +2.7440202859404049E+01,  +3.6817356431683708E+00,  +0.0000000000000000E+00,
  +1.1025000000000000E+02,  +3.2164129418927004E+01,  +2.9227259395637176E+01,  +2.9368700232898282E+00,  +0.0000000000000000E+00,
  +1.1050000000000000E+02,  +3.1780363161431474E+01,  +2.9054604782413691E+01,  +2.7257583790177837E+00,  +0.0000000000000000E+00,
  +1.1075000000000000E+02,  +3.1231188304903576E+01,  +2.8745382194808254E+01,  +2.4858061100953206E+00,  +0.0000000000000000E+00,
  +1.1100000000000000E+02,  +3.2074980822771117E+01,  +2.9856135610188339E+01,  +2.2188452125827784E+00,  +0.0000000000000000E+00,
  +1.1125000000000000E+02,  +3.2216664253595937E+01,  +3.1386397955105458E+01,  +8.3026629849048006E-01,  +0.0000000000000000E+00,
  +1.1150000000000000E+02,  +3.2199054832503840E+01,  +3.1504201220665390E+01,  +6.9485361183845062E-01,  +0.0000000000000000E+00,
  +1.1175000000000000E+02,  +3.4509316802259661E+01,  +3.3957841080357987E+01,  +5.5147572190167460E-01,  +0.0000000000000000E+00,
  +1.1200000000000000E+02,  +3.5663618889993863E+01,  +3.5261778768103611E+01,  +4.0184012189025597E-01,  +0.0000000000000000E+00,
  +1.1225000000000000E+02,  +3.6151733607109691E+01,  +3.5943035488683648E+01,  +2.0869811842604508E-01,  +0.0000000000000000E+00,
  +1.1250000000000000E+02,  +3.7391363300682507E+01,  +3.7310827485821058E+01,  +8.0535814861451380E-02,  +0.0000000000000000E+00,
  +1.1275000000000000E+02,  +3.7262235423914539E+01,  +3.7260636065969805E+01,  +1.5993579447316636E-03,  +0.0000000000000000E+00,
  +1.1300000000000000E+02,  +3.6888151368795569E+01,  +3.6888151368795569E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1325000000000000E+02,  +3.7156319974309298E+01,  +3.7156319974309298E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1350000000000000E+02,  +3.8648456442536080E+01,  +3.8648456442536080E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1375000000000000E+02,  +3.7869534825059944E+01,  +3.7869534825059944E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1400000000000000E+02,  +3.6717013805197901E+01,  +3.6717013805197901E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1425000000000000E+02,  +3.6981152937699648E+01,  +3.6981152937699648E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1450000000000000E+02,  +3.6721630463595062E+01,  +3.6721630463595062E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1475000000000000E+02,  +3.6748110756934011E+01,  +3.6748110756934011E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1500000000000000E+02,  +2.3295457213830396E+01,  +2.3295457213830396E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1525000000000000E+02,  +9.7833229366233567E+00,  +9.7833229366233567E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1550000000000000E+02,  +9.7501055425342500E+00,  +9.7501055425342500E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1575000000000000E+02,  +9.6961348372190166E+00,  +9.6961348372190166E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1600000000000000E+02,  +9.7256466724998489E+00,  +9.7256466724998489E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1625000000000000E+02,  +9.0603893290783830E+00,  +9.0603893290783830E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1650000000000000E+02,  +8.2708346785935500E+00,  +8.2708346785935500E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1675000000000000E+02,  +8.2291814182217919E+00,  +8.2291814182217919E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1700000000000000E+02,  +8.2199576634175244E+00,  +8.2199576634175244E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1725000000000000E+02,  +8.8210273291058687E+00,  +8.8210273291058687E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1750000000000000E+02,  +8.6641546408258616E+00,  +8.6641546408258616E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1775000000000000E+02,  +7.8225728547969808E+00,  +7.8225728547969808E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1800000000000000E+02,  +7.3077984293448139E+00,  +7.3077984293448139E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1825000000000000E+02,  +6.7868163666615757E+00,  +6.7868163666615757E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1850000000000000E+02,  +6.5754779128206753E+00,  +6.5754779128206753E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1875000000000000E+02,  +6.3667505428862867E+00,  +6.3667505428862867E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1900000000000000E+02,  +6.2892165587183904E+00,  +6.2892165587183904E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1925000000000000E+02,  +6.2295374635547915E+00,  +6.2295374635547915E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1950000000000000E+02,  +6.0709053069287533E+00,  +6.0709053069287533E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1975000000000000E+02,  +5.9211458272135067E+00,  +5.9211458272135067E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2000000000000000E+02,  +5.8660822570170126E+00,  +5.8660822570170126E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2025000000000000E+02,  +5.8154723780893356E+00,  +5.8154723780893356E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2050000000000000E+02,  +5.6743581539438903E+00,  +5.6743581539438903E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2075000000000000E+02,  +5.5373842182306516E+00,  +5.5373842182306516E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2100000000000000E+02,  +5.4971034951872468E+00,  +5.4971034951872468E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2125000000000000E+02,  +5.4747236935678165E+00,  +5.4747236935678165E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2150000000000000E+02,  +5.3900130629652701E+00,  +5.3900130629652701E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2175000000000000E+02,  +5.3251607910427579E+00,  +5.3251607910427579E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2200000000000000E+02,  +5.3483196682547787E+00,  +5.3483196682547787E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2225000000000000E+02,  +5.3834435768354414E+00,  +5.3834435768354414E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2250000000000000E+02,  +5.3547768018717221E+00,  +5.3547768018717221E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2275000000000000E+02,  +5.3311822344855910E+00,  +5.3311822344855910E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2300000000000000E+02,  +5.3858774981264945E+00,  +5.3858774981264945E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2325000000000000E+02,  +5.4409487185836625E+00,  +5.4409487185836625E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2350000000000000E+02,  +5.4200265806315677E+00,  +5.4200265806315677E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2375000000000000E+02,  +5.4020476829847883E+00,  +5.4020476829847883E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2400000000000000E+02,  +5.4614383195043175E+00,  +5.4614383195043175E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2425000000000000E+02,  +9.7540925038871400E+00,  +9.7540925038871400E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2450000000000000E+02,  +1.3564817876337235E+01,  +1.3564817876337235E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2475000000000000E+02,  +1.3148804858266926E+01,  +1.3148804858266926E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2500000000000000E+02,  +1.3005894568129293E+01,  +1.3005894568129293E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2525000000000000E+02,  +1.2842350215001145E+01,  +1.2842350215001145E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2550000000000000E+02,  +1.2813339962866440E+01,  +1.2813339962866440E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2575000000000000E+02,  +1.2805205293301698E+01,  +1.2805205293301698E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2600000000000000E+02,  +1.2622000875585854E+01,  +1.2622000875585854E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2625000000000000E+02,  +1.2049927591337561E+01,  +1.2049927591337561E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2650000000000000E+02,  +1.1763876956312275E+01,  +1.1763876956312275E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2675000000000000E+02,  +1.1941619049467674E+01,  +1.1941619049467674E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2700000000000000E+02,  +1.1936592453675338E+01,  +1.1936592453675338E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2725000000000000E+02,  +1.2243960384004597E+01,  +1.2243960384004597E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2750000000000000E+02,  +1.2482784472931023E+01,  +1.2482784472931023E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2775000000000000E+02,  +1.2410214408278485E+01,  +1.2410214408278485E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2800000000000000E+02,  +1.2420420310379614E+01,  +1.2420420310379614E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2825000000000000E+02,  +1.2619064899207757E+01,  +1.2619064899207757E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2850000000000000E+02,  +1.2935517137630479E+01,  +1.2935517137630479E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2875000000000000E+02,  +1.2642038609980606E+01,  +1.2623668300124470E+01,  +1.8370309856135830E-02,  +0.0000000000000000E+00,
  +1.2900000000000000E+02,  +1.2983616085654317E+01,  +1.2864951722128703E+01,  +1.1866436352561360E-01,  +0.0000000000000000E+00,
  +1.2925000000000000E+02,  +1.3599166562522814E+01,  +1.3157397727711819E+01,  +4.4176883481099471E-01,  +0.0000000000000000E+00,
  +1.2950000000000000E+02,  +1.3585073014763973E+01,  +1.2932161471760915E+01,  +6.5291154300305698E-01,  +0.0000000000000000E+00,
  +1.2975000000000000E+02,  +1.3542297745462450E+01,  +1.2685609458061164E+01,  +8.5668828740128766E-01,  +0.0000000000000000E+00,
  +1.3000000000000000E+02,  +1.3394438043028746E+01,  +1.2344195747783422E+01,  +1.0502422952453243E+00,  +0.0000000000000000E+00,
  +1.3025000000000000E+02,  +1.3503304082345217E+01,  +1.2332584292542139E+01,  +1.1707197898030781E+00,  +0.0000000000000000E+00,
  +1.3050000000000000E+02,  +1.3705120464223429E+01,  +1.2375033531302838E+01,  +1.3300869329205902E+00,  +0.0000000000000000E+00,
  +1.3075000000000000E+02,  +1.3606641783275496E+01,  +1.2131393580243078E+01,  +1.4752482030324177E+00,  +0.0000000000000000E+00,
  +1.3100000000000000E+02,  +1.3886686697686997E+01,  +1.2281507175605043E+01,  +1.6051795220819534E+00,  +0.0000000000000000E+00,
  +1.3125000000000000E+02,  +1.3904502665163626E+01,  +1.2254050232346325E+01,  +1.6504524328173016E+00,  +0.0000000000000000E+00,
  +1.3150000000000000E+02,  +1.3252688395716111E+01,  +1.1509428377157466E+01,  +1.7432600185586460E+00,  +0.0000000000000000E+00,
  +1.3175000000000000E+02,  +1.3109771760950837E+01,  +1.1290656339809702E+01,  +1.8191154211411338E+00,  +0.0000000000000000E+00,
  +1.3200000000000000E+02,  +1.3149359452410046E+01,  +1.1271812774901495E+01,  +1.8775466775085503E+00,  +0.0000000000000000E+00,
  +1.3225000000000000E+02,  +1.2874554062457767E+01,  +1.1168549811237371E+01,  +1.7060042512203957E+00,  +0.0000000000000000E+00,
  +1.3250000000000000E+02,  +1.2821776480619953E+01,  +1.1095630400577015E+01,  +1.7261460800429382E+00,  +0.0000000000000000E+00,
  +1.3275000000000000E+02,  +1.2715807802121669E+01,  +1.0985298471196618E+01,  +1.7305093309250503E+00,  +0.0000000000000000E+00,
  +1.3300000000000000E+02,  +1.2434329917929354E+01,  +1.0715247032759535E+01,  +1.7190828851698186E+00,  +0.0000000000000000E+00,
  +1.3325000000000000E+02,  +1.2452220370527103E+01,  +1.0546843540678802E+01,  +1.9053768298483011E+00,  +0.0000000000000000E+00,
  +1.3350000000000000E+02,  +1.2506712274832861E+01,  +1.0650160855831375E+01,  +1.8565514190014851E+00,  +0.0000000000000000E+00,
  +1.3375000000000000E+02,  +1.2359389833817048E+01,  +1.0568855216795830E+01,  +1.7905346170212169E+00,  +0.0000000000000000E+00,
  +1.3400000000000000E+02,  +1.2367177476232788E+01,  +1.0659461699194120E+01,  +1.7077157770386677E+00,  +0.0000000000000000E+00,
  +1.3425000000000000E+02,  +1.2581610243281705E+01,  +1.0902798699136286E+01,  +1.6788115441454199E+00,  +0.0000000000000000E+00,
  +1.3450000000000000E+02,  +1.2469261808814284E+01,  +1.0910942557046724E+01,  +1.5583192517675615E+00,  +0.0000000000000000E+00,
  +1.3475000000000000E+02,  +1.2392204797096376E+01,  +1.0970701325736798E+01,  +1.4215034713595782E+00,  +0.0000000000000000E+00,
  +1.3500000000000000E+02,  +1.2534702925718452E+01,  +1.1265227379365104E+01,  +1.2694755463533474E+00,  +0.0000000000000000E+00,
  +1.3525000000000000E+02,  +1.2699136417167157E+01,  +1.1649761180077665E+01,  +1.0493752370894933E+00,  +0.0000000000000000E+00,
  +1.3550000000000000E+02,  +1.2865206831579020E+01,  +1.1984781831746481E+01,  +8.8042499983253775E-01,  +0.0000000000000000E+00,
  +1.3575000000000000E+02,  +1.3135797796541278E+01,  +1.2434022236395634E+01,  +7.0177556014564391E-01,  +0.0000000000000000E+00,
  +1.3600000000000000E+02,  +1.3430433958551617E+01,  +1.2915013601142736E+01,  +5.1542035740888203E-01,  +0.0000000000000000E+00,
  +1.3625000000000000E+02,  +1.3532269046969169E+01,  +1.3106466136926590E+01,  +4.2580291004257909E-01,  +0.0000000000000000E+00,
  +1.3650000000000000E+02,  +1.3544301672418310E+01,  +1.3368421140466230E+01,  +1.7588053195207962E-01,  +0.0000000000000000E+00,
  +1.3675000000000000E+02,  +1.3532179054659860E+01,  +1.3525853412421279E+01,  +6.3256422385811837E-03,  +0.0000000000000000E+00,
  +1.3700000000000000E+02,  +1.3533831121165196E+01,  +1.3533831121165196E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3725000000000000E+02,  +1.3789027591195270E+01,  +1.3789027591195270E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3750000000000000E+02,  +1.3959217446739002E+01,  +1.3959217446739002E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3775000000000000E+02,  +1.3797682332992782E+01,  +1.3797682332992782E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3800000000000000E+02,  +1.3767733420806763E+01,  +1.3767733420806763E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3825000000000000E+02,  +1.3835198215953538E+01,  +1.3835198215953538E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3850000000000000E+02,  +1.3840230794535014E+01,  +1.3840230794535014E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3875000000000000E+02,  +1.3808180092221994E+01,  +1.3808180092221994E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3900000000000000E+02,  +1.1543353007822525E+01,  +1.1543353007822525E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3925000000000000E+02,  +9.2812494379663111E+00,  +9.2812494379663111E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3950000000000000E+02,  +9.2344109187252172E+00,  +9.2344109187252172E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3975000000000000E+02,  +9.1928544678424817E+00,  +9.1928544678424817E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4000000000000000E+02,  +9.2216164864670205E+00,  +9.2216164864670205E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4025000000000000E+02,  +8.5613790465279855E+00,  +8.5613790465279855E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4050000000000000E+02,  +7.8259683413122110E+00,  +7.8259683413122110E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4075000000000000E+02,  +7.7804256536894378E+00,  +7.7804256536894378E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4100000000000000E+02,  +7.8086696716060615E+00,  +7.8086696716060615E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4125000000000000E+02,  +7.8085689007077708E+00,  +7.8085689007077708E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4150000000000000E+02,  +7.8350317004015029E+00,  +7.8350317004015029E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4175000000000000E+02,  +7.6876466714169567E+00,  +7.6876466714169567E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4200000000000000E+02,  +7.4338231779049826E+00,  +7.4338231779049826E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4225000000000000E+02,  +7.3137455854408664E+00,  +7.3137455854408664E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4250000000000000E+02,  +7.1235208659576887E+00,  +7.1235208659576887E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4275000000000000E+02,  +6.9266501949154753E+00,  +6.9266501949154753E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4300000000000000E+02,  +6.7992825848793643E+00,  +6.7992825848793643E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4325000000000000E+02,  +6.6822654599904716E+00,  +6.6822654599904716E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4350000000000000E+02,  +6.5127863974645637E+00,  +6.5127863974645637E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4375000000000000E+02,  +6.3529019930413240E+00,  +6.3529019930413240E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4400000000000000E+02,  +6.2644406968330575E+00,  +6.2644406968330575E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4425000000000000E+02,  +6.1825673322445205E+00,  +6.1825673322445205E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4450000000000000E+02,  +6.0362658996871001E+00,  +6.0362658996871001E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4475000000000000E+02,  +5.8991848921120820E+00,  +5.8991848921120820E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4500000000000000E+02,  +5.8554834688823671E+00,  +5.8554834688823671E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4525000000000000E+02,  +5.8367828066186700E+00,  +5.8367828066186700E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4550000000000000E+02,  +5.7677242200926200E+00,  +5.7677242200926200E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4575000000000000E+02,  +5.7244460989436003E+00,  +5.7244460989436003E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4600000000000000E+02,  +5.7941462219486173E+00,  +5.7941462219486173E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4625000000000000E+02,  +5.8863064169697914E+00,  +5.8863064169697914E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4650000000000000E+02,  +5.9083890710597320E+00,  +5.9083890710597320E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4675000000000000E+02,  +5.9330664636642272E+00,  +5.9330664636642272E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4700000000000000E+02,  +6.0330067153804361E+00,  +6.0330067153804361E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4725000000000000E+02,  +6.1321802431305752E+00,  +6.1321802431305752E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4750000000000000E+02,  +6.1569958694878721E+00,  +6.1569958694878721E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.4775000000000000E+02,  +6.1697585166897442E+00,  +6.1697585166897442E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
