  
 Results from TRNSYS Input File: 
 C:\Users\lbarnic\OneDrive - Fraunhofer\A_Bearbeitung\9_Parameterstudie_REP\9_k
 altes_Nahwaermenetz\V1_2_5\III_kaltes_Nahwaermenetz.dck                       
                                                                               
                                                                   
 Initiated at time: 2025-01-02 AT  12:28:00
 TIME                                   ,Strom_system                            ,Netzstrom                               ,PV_Strom                                ,Netzeinspeisung                         ,
  +8.9750000000000000E+01,  +4.0417653483718496E+01,  +4.0417653483718496E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0000000000000000E+01,  +3.9634155742760193E+01,  +3.9634155742760193E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0250000000000000E+01,  +3.9505217534640771E+01,  +3.9505217534640771E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0500000000000000E+01,  +3.9577551673817133E+01,  +3.9577551673817133E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.0750000000000000E+01,  +3.9537268238154041E+01,  +3.9537268238154041E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1000000000000000E+01,  +2.4810569382525571E+01,  +2.4810569382525571E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1250000000000000E+01,  +9.8147805586453245E+00,  +9.8147805586453245E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1500000000000000E+01,  +9.3803638723945539E+00,  +9.3803638723945539E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.1750000000000000E+01,  +9.3500483262900502E+00,  +9.3500483262900502E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2000000000000000E+01,  +9.4420704767367578E+00,  +9.4420704767367578E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2250000000000000E+01,  +8.7371333433210339E+00,  +8.7371333433210339E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2500000000000000E+01,  +7.8874870588904651E+00,  +7.8874870588904651E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.2750000000000000E+01,  +7.8261319587257594E+00,  +7.8261319587257594E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3000000000000000E+01,  +7.8224131120526454E+00,  +7.8224131120526454E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3250000000000000E+01,  +7.8022912695858517E+00,  +7.8022912695858517E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3500000000000000E+01,  +7.6998010410730107E+00,  +7.6998010410730107E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.3750000000000000E+01,  +7.5817329631884194E+00,  +7.5817329631884194E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4000000000000000E+01,  +7.0959338429810517E+00,  +7.0959338429810517E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4250000000000000E+01,  +6.5765009008093127E+00,  +6.5765009008093127E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4500000000000000E+01,  +6.3843288445277286E+00,  +6.3843288445277286E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.4750000000000000E+01,  +6.1992742802959349E+00,  +6.1992742802959349E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5000000000000000E+01,  +6.1462437521656419E+00,  +6.1462437521656419E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5250000000000000E+01,  +6.1301443118486540E+00,  +6.1301443118486540E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5500000000000000E+01,  +6.0436290600200451E+00,  +6.0436290600200451E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.5750000000000000E+01,  +5.9804163828960002E+00,  +5.9804163828960002E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6000000000000000E+01,  +6.2265139406342840E+00,  +6.2265139406342840E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6250000000000000E+01,  +6.4303189435231491E+00,  +6.4303189435231491E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6500000000000000E+01,  +6.2868475632894061E+00,  +6.2868475632894061E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.6750000000000000E+01,  +6.1490850223487348E+00,  +6.1490850223487348E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7000000000000000E+01,  +6.1293446007734884E+00,  +6.1293446007734884E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7250000000000000E+01,  +6.1293790263579062E+00,  +6.1293790263579062E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7500000000000000E+01,  +6.0489240381900933E+00,  +6.0489240381900933E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.7750000000000000E+01,  +5.9858124446314527E+00,  +5.9858124446314527E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8000000000000000E+01,  +6.0212062461306504E+00,  +6.0212062461306504E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8250000000000000E+01,  +6.0661304080498999E+00,  +6.0661304080498999E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8500000000000000E+01,  +6.0329566978318825E+00,  +6.0329566978318825E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.8750000000000000E+01,  +6.0013488324224706E+00,  +6.0013488324224706E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9000000000000000E+01,  +6.0427488739509734E+00,  +6.0427488739509734E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9250000000000000E+01,  +6.0799347869106137E+00,  +6.0799347869106137E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9500000000000000E+01,  +6.0379127145786065E+00,  +6.0379127145786065E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +9.9750000000000000E+01,  +6.0055869277971006E+00,  +6.0055869277971006E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0000000000000000E+02,  +6.0620768547945669E+00,  +6.0620768547945669E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0025000000000000E+02,  +2.0012792867195735E+01,  +2.0012792867195735E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0050000000000000E+02,  +3.4045858396250694E+01,  +3.4045858396250694E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0075000000000000E+02,  +3.4187454715297790E+01,  +3.4187454715297790E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0100000000000000E+02,  +3.3409177187496390E+01,  +3.3409177187496390E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0125000000000000E+02,  +3.3410246300321532E+01,  +3.3410246300321532E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0150000000000000E+02,  +3.4199860120610715E+01,  +3.4199860120610715E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0175000000000000E+02,  +3.4225037770478274E+01,  +3.4225037770478274E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0200000000000000E+02,  +3.3202669910246300E+01,  +3.3202669910246300E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0225000000000000E+02,  +3.7317355494360591E+01,  +3.7317355494360591E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0250000000000000E+02,  +4.2548022568056773E+01,  +4.2548022568056773E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0275000000000000E+02,  +4.2682086616375891E+01,  +4.2682086616375891E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0300000000000000E+02,  +4.1870647632157777E+01,  +4.1870647632157777E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0325000000000000E+02,  +4.1796941289399726E+01,  +4.1796941289399726E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0350000000000000E+02,  +4.1903917795127136E+01,  +4.1903917795127136E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0375000000000000E+02,  +4.1268297108920009E+01,  +4.1268297108920009E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0400000000000000E+02,  +4.0662623297887038E+01,  +4.0662623297887038E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0425000000000000E+02,  +4.0085319190071097E+01,  +4.0085319190071097E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0450000000000000E+02,  +4.0046829014593513E+01,  +4.0046829014593513E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0475000000000000E+02,  +4.0880882829627438E+01,  +4.0880882829627438E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0500000000000000E+02,  +4.1908499615110870E+01,  +4.1908499615110870E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.0525000000000000E+02,  +4.2232558308524510E+01,  +4.0766790970903074E+01,  +1.4657673376214388E+00,  +0.0000000000000000E+00,
  +1.0550000000000000E+02,  +4.2901396211762844E+01,  +4.0813631630797268E+01,  +2.0877645809655743E+00,  +0.0000000000000000E+00,
  +1.0575000000000000E+02,  +4.1515565800506941E+01,  +3.8831693679866078E+01,  +2.6838721206408658E+00,  +0.0000000000000000E+00,
  +1.0600000000000000E+02,  +3.8494712288961793E+01,  +3.5212441970481123E+01,  +3.2822703184806699E+00,  +0.0000000000000000E+00,
  +1.0625000000000000E+02,  +3.7459421349492501E+01,  +3.5058344812272829E+01,  +2.4010765372196712E+00,  +0.0000000000000000E+00,
  +1.0650000000000000E+02,  +3.7301624579071344E+01,  +3.4571902599739886E+01,  +2.7297219793314551E+00,  +0.0000000000000000E+00,
  +1.0675000000000000E+02,  +3.7688518349703259E+01,  +3.4660025152923723E+01,  +3.0284931967795377E+00,  +0.0000000000000000E+00,
  +1.0700000000000000E+02,  +3.6828712401850815E+01,  +3.3533685030943325E+01,  +3.2950273709074915E+00,  +0.0000000000000000E+00,
  +1.0725000000000000E+02,  +3.5001731831680750E+01,  +3.3045703762289612E+01,  +1.9560280693911367E+00,  +0.0000000000000000E+00,
  +1.0750000000000000E+02,  +3.4220785614210712E+01,  +3.2154333261857815E+01,  +2.0664523523528997E+00,  +0.0000000000000000E+00,
  +1.0775000000000000E+02,  +3.3900241208277059E+01,  +3.1744286483167151E+01,  +2.1559547251099072E+00,  +0.0000000000000000E+00,
  +1.0800000000000000E+02,  +3.3396080806003901E+01,  +3.1172190602723649E+01,  +2.2238902032802508E+00,  +0.0000000000000000E+00,
  +1.0825000000000000E+02,  +3.2547180758456413E+01,  +2.9827838666369765E+01,  +2.7193420920866478E+00,  +0.0000000000000000E+00,
  +1.0850000000000000E+02,  +3.2361013073096274E+01,  +2.9611231815224912E+01,  +2.7497812578713603E+00,  +0.0000000000000000E+00,
  +1.0875000000000000E+02,  +3.2181292566509590E+01,  +2.9426788221105664E+01,  +2.7545043454039253E+00,  +0.0000000000000000E+00,
  +1.0900000000000000E+02,  +3.1448361595464483E+01,  +2.8714830661503306E+01,  +2.7335309339611760E+00,  +0.0000000000000000E+00,
  +1.0925000000000000E+02,  +3.0714492757015865E+01,  +2.6603364725754954E+01,  +4.1111280312609120E+00,  +0.0000000000000000E+00,
  +1.0950000000000000E+02,  +3.1030928797320158E+01,  +2.7028322123717057E+01,  +4.0026066736031014E+00,  +0.0000000000000000E+00,
  +1.0975000000000000E+02,  +3.1019727566054680E+01,  +2.7160463144618848E+01,  +3.8592644214358325E+00,  +0.0000000000000000E+00,
  +1.1000000000000000E+02,  +3.1097526912739188E+01,  +2.7415791269570818E+01,  +3.6817356431683708E+00,  +0.0000000000000000E+00,
  +1.1025000000000000E+02,  +3.2144760246027602E+01,  +2.9207890222737774E+01,  +2.9368700232898282E+00,  +0.0000000000000000E+00,
  +1.1050000000000000E+02,  +3.1748616978953820E+01,  +2.9022858599936036E+01,  +2.7257583790177837E+00,  +0.0000000000000000E+00,
  +1.1075000000000000E+02,  +3.1188134608140892E+01,  +2.8702328498045571E+01,  +2.4858061100953206E+00,  +0.0000000000000000E+00,
  +1.1100000000000000E+02,  +3.2042306709407910E+01,  +2.9823461496825132E+01,  +2.2188452125827784E+00,  +0.0000000000000000E+00,
  +1.1125000000000000E+02,  +3.2186293688461582E+01,  +3.1356027389971104E+01,  +8.3026629849048006E-01,  +0.0000000000000000E+00,
  +1.1150000000000000E+02,  +3.2161708893394021E+01,  +3.1466855281555571E+01,  +6.9485361183845062E-01,  +0.0000000000000000E+00,
  +1.1175000000000000E+02,  +3.4486397210082423E+01,  +3.3934921488180748E+01,  +5.5147572190167460E-01,  +0.0000000000000000E+00,
  +1.1200000000000000E+02,  +3.5633295975385778E+01,  +3.5231455853495525E+01,  +4.0184012189025597E-01,  +0.0000000000000000E+00,
  +1.1225000000000000E+02,  +3.6082666822272792E+01,  +3.5873968703846749E+01,  +2.0869811842604508E-01,  +0.0000000000000000E+00,
  +1.1250000000000000E+02,  +3.7296705636854583E+01,  +3.7216169821993134E+01,  +8.0535814861451380E-02,  +0.0000000000000000E+00,
  +1.1275000000000000E+02,  +3.7150680764366406E+01,  +3.7149081406421672E+01,  +1.5993579447316636E-03,  +0.0000000000000000E+00,
  +1.1300000000000000E+02,  +3.6754753328693091E+01,  +3.6754753328693091E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1325000000000000E+02,  +3.7013358173951580E+01,  +3.7013358173951580E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1350000000000000E+02,  +3.8515402295417260E+01,  +3.8515402295417260E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1375000000000000E+02,  +3.7726630268805977E+01,  +3.7726630268805977E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1400000000000000E+02,  +3.6553294053389749E+01,  +3.6553294053389749E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1425000000000000E+02,  +3.6807290999968600E+01,  +3.6807290999968600E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1450000000000000E+02,  +3.6541795136864785E+01,  +3.6541795136864785E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1475000000000000E+02,  +3.6568178728603307E+01,  +3.6568178728603307E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1500000000000000E+02,  +2.3161116972818075E+01,  +2.3161116972818075E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1525000000000000E+02,  +9.6949172187305788E+00,  +9.6949172187305788E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1550000000000000E+02,  +9.6622059325850067E+00,  +9.6622059325850067E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1575000000000000E+02,  +9.6082412163415043E+00,  +9.6082412163415043E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1600000000000000E+02,  +9.6396302335555184E+00,  +9.6396302335555184E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1625000000000000E+02,  +8.9595699305826422E+00,  +8.9595699305826422E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1650000000000000E+02,  +8.1532055692304972E+00,  +8.1532055692304972E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1675000000000000E+02,  +8.1113402082125123E+00,  +8.1113402082125123E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1700000000000000E+02,  +8.1027025240695707E+00,  +8.1027025240695707E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1725000000000000E+02,  +8.7042168547664893E+00,  +8.7042168547664893E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1750000000000000E+02,  +8.5468358976105883E+00,  +8.5468358976105883E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1775000000000000E+02,  +7.7048961588012777E+00,  +7.7048961588012777E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1800000000000000E+02,  +7.2027302756883387E+00,  +7.2027302756883387E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1825000000000000E+02,  +6.6944517827144221E+00,  +6.6944517827144221E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1850000000000000E+02,  +6.4830167578833757E+00,  +6.4830167578833757E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1875000000000000E+02,  +6.2743328086492687E+00,  +6.2743328086492687E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1900000000000000E+02,  +6.1963986688210699E+00,  +6.1963986688210699E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1925000000000000E+02,  +6.1364375372597531E+00,  +6.1364375372597531E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1950000000000000E+02,  +5.9781930233404887E+00,  +5.9781930233404887E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.1975000000000000E+02,  +5.8287276224051645E+00,  +5.8287276224051645E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2000000000000000E+02,  +5.7733562322979424E+00,  +5.7733562322979424E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2025000000000000E+02,  +5.7223584517653103E+00,  +5.7223584517653103E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2050000000000000E+02,  +5.5812910991855267E+00,  +5.5812910991855267E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2075000000000000E+02,  +5.4443493211958165E+00,  +5.4443493211958165E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2100000000000000E+02,  +5.4037846525573263E+00,  +5.4037846525573263E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2125000000000000E+02,  +5.3810829375299534E+00,  +5.3810829375299534E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2150000000000000E+02,  +5.2962857856759804E+00,  +5.2962857856759804E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2175000000000000E+02,  +5.2313337596907665E+00,  +5.2313337596907665E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2200000000000000E+02,  +5.2542183669390479E+00,  +5.2542183669390479E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2225000000000000E+02,  +5.2890809617144816E+00,  +5.2890809617144816E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2250000000000000E+02,  +5.2603497976851559E+00,  +5.2603497976851559E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2275000000000000E+02,  +5.2366866882608143E+00,  +5.2366866882608143E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2300000000000000E+02,  +5.2913925039906999E+00,  +5.2913925039906999E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2325000000000000E+02,  +5.3464501968396556E+00,  +5.3464501968396556E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2350000000000000E+02,  +5.3253654272472133E+00,  +5.3253654272472133E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2375000000000000E+02,  +5.3072141224721703E+00,  +5.3072141224721703E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2400000000000000E+02,  +5.3666672066580130E+00,  +5.3666672066580130E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2425000000000000E+02,  +9.6812732884675867E+00,  +9.6812732884675867E+00,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2450000000000000E+02,  +1.3508159148794530E+01,  +1.3508159148794530E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2475000000000000E+02,  +1.3086515775519432E+01,  +1.3086515775519432E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2500000000000000E+02,  +1.2942902947887587E+01,  +1.2942902947887587E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2525000000000000E+02,  +1.2778708418333835E+01,  +1.2778708418333835E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2550000000000000E+02,  +1.2749929283411298E+01,  +1.2749929283411298E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2575000000000000E+02,  +1.2741887510048057E+01,  +1.2741887510048057E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2600000000000000E+02,  +1.2557394996028414E+01,  +1.2557394996028414E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2625000000000000E+02,  +1.1997597924933467E+01,  +1.1997597924933467E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2650000000000000E+02,  +1.1724909191252792E+01,  +1.1724909191252792E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2675000000000000E+02,  +1.1902436851043039E+01,  +1.1902436851043039E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2700000000000000E+02,  +1.1896876078773808E+01,  +1.1896876078773808E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2725000000000000E+02,  +1.2207220975580292E+01,  +1.2207220975580292E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2750000000000000E+02,  +1.2446817381053332E+01,  +1.2446817381053332E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2775000000000000E+02,  +1.2372492605371320E+01,  +1.2372492605371320E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2800000000000000E+02,  +1.2383771346180701E+01,  +1.2383771346180701E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2825000000000000E+02,  +1.2585761450392660E+01,  +1.2585761450392660E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2850000000000000E+02,  +1.2905681420190163E+01,  +1.2905681420190163E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.2875000000000000E+02,  +1.2608108792955043E+01,  +1.2589738483098907E+01,  +1.8370309856135830E-02,  +0.0000000000000000E+00,
  +1.2900000000000000E+02,  +1.2961902011174830E+01,  +1.2843237647649216E+01,  +1.1866436352561360E-01,  +0.0000000000000000E+00,
  +1.2925000000000000E+02,  +1.3594047925888006E+01,  +1.3152279091077011E+01,  +4.4176883481099471E-01,  +0.0000000000000000E+00,
  +1.2950000000000000E+02,  +1.3580402019466531E+01,  +1.2927490476463474E+01,  +6.5291154300305698E-01,  +0.0000000000000000E+00,
  +1.2975000000000000E+02,  +1.3537838091391375E+01,  +1.2681149803990088E+01,  +8.5668828740128766E-01,  +0.0000000000000000E+00,
  +1.3000000000000000E+02,  +1.3391653271407471E+01,  +1.2341410976162146E+01,  +1.0502422952453243E+00,  +0.0000000000000000E+00,
  +1.3025000000000000E+02,  +1.3503888795811921E+01,  +1.2333169006008843E+01,  +1.1707197898030781E+00,  +0.0000000000000000E+00,
  +1.3050000000000000E+02,  +1.3707766072292596E+01,  +1.2377679139372006E+01,  +1.3300869329205902E+00,  +0.0000000000000000E+00,
  +1.3075000000000000E+02,  +1.3607786432795471E+01,  +1.2132538229763053E+01,  +1.4752482030324177E+00,  +0.0000000000000000E+00,
  +1.3100000000000000E+02,  +1.3892440372751473E+01,  +1.2287260850669519E+01,  +1.6051795220819534E+00,  +0.0000000000000000E+00,
  +1.3125000000000000E+02,  +1.3914422140154626E+01,  +1.2263969707337324E+01,  +1.6504524328173016E+00,  +0.0000000000000000E+00,
  +1.3150000000000000E+02,  +1.3259240598960854E+01,  +1.1515980580402209E+01,  +1.7432600185586460E+00,  +0.0000000000000000E+00,
  +1.3175000000000000E+02,  +1.3116690100603686E+01,  +1.1297574679462551E+01,  +1.8191154211411338E+00,  +0.0000000000000000E+00,
  +1.3200000000000000E+02,  +1.3156849586936902E+01,  +1.1279302909428353E+01,  +1.8775466775085503E+00,  +0.0000000000000000E+00,
  +1.3225000000000000E+02,  +1.2878191254533462E+01,  +1.1172187003313066E+01,  +1.7060042512203957E+00,  +0.0000000000000000E+00,
  +1.3250000000000000E+02,  +1.2824236005074519E+01,  +1.1098089925031582E+01,  +1.7261460800429382E+00,  +0.0000000000000000E+00,
  +1.3275000000000000E+02,  +1.2718080156457750E+01,  +1.0987570825532700E+01,  +1.7305093309250503E+00,  +0.0000000000000000E+00,
  +1.3300000000000000E+02,  +1.2434683411609102E+01,  +1.0715600526439284E+01,  +1.7190828851698186E+00,  +0.0000000000000000E+00,
  +1.3325000000000000E+02,  +1.2454395959489085E+01,  +1.0549019129640785E+01,  +1.9053768298483011E+00,  +0.0000000000000000E+00,
  +1.3350000000000000E+02,  +1.2511511092670919E+01,  +1.0654959673669433E+01,  +1.8565514190014851E+00,  +0.0000000000000000E+00,
  +1.3375000000000000E+02,  +1.2363158209191319E+01,  +1.0572623592170102E+01,  +1.7905346170212169E+00,  +0.0000000000000000E+00,
  +1.3400000000000000E+02,  +1.2369581317248244E+01,  +1.0661865540209575E+01,  +1.7077157770386677E+00,  +0.0000000000000000E+00,
  +1.3425000000000000E+02,  +1.2583655001604665E+01,  +1.0904843457459245E+01,  +1.6788115441454199E+00,  +0.0000000000000000E+00,
  +1.3450000000000000E+02,  +1.2467715254515356E+01,  +1.0909396002747794E+01,  +1.5583192517675615E+00,  +0.0000000000000000E+00,
  +1.3475000000000000E+02,  +1.2387636324091662E+01,  +1.0966132852732084E+01,  +1.4215034713595782E+00,  +0.0000000000000000E+00,
  +1.3500000000000000E+02,  +1.2528823360784996E+01,  +1.1259347814431649E+01,  +1.2694755463533474E+00,  +0.0000000000000000E+00,
  +1.3525000000000000E+02,  +1.2691798156734306E+01,  +1.1642422919644812E+01,  +1.0493752370894933E+00,  +0.0000000000000000E+00,
  +1.3550000000000000E+02,  +1.2856516168085662E+01,  +1.1976091168253124E+01,  +8.8042499983253775E-01,  +0.0000000000000000E+00,
  +1.3575000000000000E+02,  +1.3125957086184917E+01,  +1.2424181526039273E+01,  +7.0177556014564391E-01,  +0.0000000000000000E+00,
  +1.3600000000000000E+02,  +1.3419005019099124E+01,  +1.2903584661690243E+01,  +5.1542035740888203E-01,  +0.0000000000000000E+00,
  +1.3625000000000000E+02,  +1.3518880113915253E+01,  +1.3093077203872674E+01,  +4.2580291004257909E-01,  +0.0000000000000000E+00,
  +1.3650000000000000E+02,  +1.3529375790076504E+01,  +1.3353495258124424E+01,  +1.7588053195207962E-01,  +0.0000000000000000E+00,
  +1.3675000000000000E+02,  +1.3516543881283507E+01,  +1.3510218239044926E+01,  +6.3256422385811837E-03,  +0.0000000000000000E+00,
  +1.3700000000000000E+02,  +1.3516930910020463E+01,  +1.3516930910020463E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3725000000000000E+02,  +1.3771125877306650E+01,  +1.3771125877306650E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3750000000000000E+02,  +1.3941210286732284E+01,  +1.3941210286732284E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3775000000000000E+02,  +1.3778806057763305E+01,  +1.3778806057763305E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
  +1.3800000000000000E+02,  +1.3747487880233278E+01,  +1.3747487880233278E+01,  +0.0000000000000000E+00,  +0.0000000000000000E+00,
