 TIME                                   	Q_Abwaerme                              	Strom_WP_AB                             	
  +6.2500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.5000000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.7500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.0000000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.2500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.5000000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.7500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +8.0000000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +8.2500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +8.5000000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +8.7500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +9.0000000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +9.2500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +9.5000000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +9.7500000000000000E+00	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.0000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.0250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.0500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.0750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.1000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.1250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.1500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.1750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.2000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.2250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.2500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.2750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.3000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.3250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.3500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.3750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.4000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.4250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.4500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.4750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.5000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.5250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.5500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.5750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.6000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.6250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.6500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.6750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.7000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.7250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.7500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.7750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.8000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.8250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.8500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.8750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +1.9750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.0750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.1000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.1250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.1500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.1750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.2000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.2250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.2500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.2750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.3000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.3250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.3500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.3750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.4000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.4250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.4500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.4750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.5000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.5250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.5500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.5750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.6000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.6250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.6500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.6750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.7000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.7250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.7500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.7750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.8000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +2.8250000000000000E+01	  +2.0000000000000000E+01	  +6.8897193939304051E+00	
  +2.8500000000000000E+01	  +2.0000000000000000E+01	  +6.8811848848897492E+00	
  +2.8750000000000000E+01	  +2.0000000000000000E+01	  +6.8811848848897492E+00	
  +2.9000000000000000E+01	  +2.0000000000000000E+01	  +6.8982529997021818E+00	
  +2.9250000000000000E+01	  +2.0000000000000000E+01	  +6.9238683332995183E+00	
  +2.9500000000000000E+01	  +2.0000000000000000E+01	  +6.9494955376028393E+00	
  +2.9750000000000000E+01	  +2.0000000000000000E+01	  +6.9815432715962160E+00	
  +3.0000000000000000E+01	  +2.0000000000000000E+01	  +7.0264417679497768E+00	
  +3.0250000000000000E+01	  +2.0000000000000000E+01	  +7.0778048959929167E+00	
  +3.0500000000000000E+01	  +2.0000000000000000E+01	  +7.1292172587410585E+00	
  +3.0750000000000000E+01	  +2.0000000000000000E+01	  +7.1935408289936227E+00	
  +3.1000000000000000E+01	  +2.0000000000000000E+01	  +7.2837269920313865E+00	
  +3.1250000000000000E+01	  +2.0000000000000000E+01	  +7.3870093728837158E+00	
  +3.1500000000000000E+01	  +2.0000000000000000E+01	  +7.4905021668026706E+00	
  +3.1750000000000000E+01	  +2.0000000000000000E+01	  +7.5618093950356702E+00	
  +3.2000000000000000E+01	  +2.0000000000000000E+01	  +7.5682969275523702E+00	
  +3.2250000000000000E+01	  +2.0000000000000000E+01	  +7.5423633914405492E+00	
  +3.2500000000000000E+01	  +2.0000000000000000E+01	  +7.5164434138592320E+00	
  +3.2750000000000000E+01	  +2.0000000000000000E+01	  +7.4797410460304432E+00	
  +3.3000000000000000E+01	  +2.0000000000000000E+01	  +7.4215041362623797E+00	
  +3.3250000000000000E+01	  +2.0000000000000000E+01	  +7.3525796766041820E+00	
  +3.3500000000000000E+01	  +2.0000000000000000E+01	  +7.2837480869924640E+00	
  +3.3750000000000000E+01	  +2.0000000000000000E+01	  +7.1999650691083321E+00	
  +3.4000000000000000E+01	  +2.0000000000000000E+01	  +7.0863191583309604E+00	
  +3.4250000000000000E+01	  +2.0000000000000000E+01	  +6.9579813346426853E+00	
  +3.4500000000000000E+01	  +2.0000000000000000E+01	  +6.8299426836670882E+00	
  +3.4750000000000000E+01	  +2.0000000000000000E+01	  +6.7362821089612579E+00	
  +3.5000000000000000E+01	  +2.0000000000000000E+01	  +6.7107650921528057E+00	
  +3.5250000000000000E+01	  +2.0000000000000000E+01	  +6.7192740277222462E+00	
  +3.5500000000000000E+01	  +2.0000000000000000E+01	  +6.7277842151674090E+00	
  +3.5750000000000000E+01	  +2.0000000000000000E+01	  +6.7192717645949473E+00	
  +3.6000000000000000E+01	  +2.0000000000000000E+01	  +6.6767281558523726E+00	
  +3.6250000000000000E+01	  +2.0000000000000000E+01	  +6.6172348400447634E+00	
  +3.6500000000000000E+01	  +2.0000000000000000E+01	  +6.5578011691651561E+00	
  +3.6750000000000000E+01	  +2.0000000000000000E+01	  +6.5281206105874352E+00	
  +3.7000000000000000E+01	  +2.0000000000000000E+01	  +6.5578011691651561E+00	
  +3.7250000000000000E+01	  +2.0000000000000000E+01	  +6.6172348400447634E+00	
  +3.7500000000000000E+01	  +2.0000000000000000E+01	  +6.6767281558523726E+00	
  +3.7750000000000000E+01	  +2.0000000000000000E+01	  +6.7447858016454534E+00	
  +3.8000000000000000E+01	  +2.0000000000000000E+01	  +6.8299716829552439E+00	
  +3.8250000000000000E+01	  +2.0000000000000000E+01	  +6.9238374760508359E+00	
  +3.8500000000000000E+01	  +2.0000000000000000E+01	  +7.0178628484386429E+00	
  +3.8750000000000000E+01	  +2.0000000000000000E+01	  +7.1163304673414638E+00	
  +3.9000000000000000E+01	  +2.0000000000000000E+01	  +7.2235677113697365E+00	
  +3.9250000000000000E+01	  +2.0000000000000000E+01	  +7.3353356030064552E+00	
  +3.9500000000000000E+01	  +2.0000000000000000E+01	  +7.4473478487503417E+00	
  +3.9750000000000000E+01	  +2.0000000000000000E+01	  +7.5466614196604738E+00	
  +4.0000000000000000E+01	  +2.0000000000000000E+01	  +7.6201947906314480E+00	
  +4.0250000000000000E+01	  +2.0000000000000000E+01	  +7.6808238019162740E+00	
  +4.0500000000000000E+01	  +2.0000000000000000E+01	  +7.7415285571485484E+00	
  +4.0750000000000000E+01	  +2.0000000000000000E+01	  +7.8088209676294786E+00	
  +4.1000000000000000E+01	  +2.0000000000000000E+01	  +7.8892622540499762E+00	
  +4.1250000000000000E+01	  +2.0000000000000000E+01	  +7.9763876529147630E+00	
  +4.1500000000000000E+01	  +2.0000000000000000E+01	  +8.0636757509098373E+00	
  +4.1750000000000000E+01	  +2.0000000000000000E+01	  +8.1314542016582916E+00	
  +4.2000000000000000E+01	  +2.0000000000000000E+01	  +8.1599071145613404E+00	
  +4.2250000000000000E+01	  +2.0000000000000000E+01	  +8.1686632489956299E+00	
  +4.2500000000000000E+01	  +2.0000000000000000E+01	  +8.1774210615430718E+00	
  +4.2750000000000000E+01	  +2.0000000000000000E+01	  +8.1905602142331695E+00	
  +4.3000000000000000E+01	  +2.0000000000000000E+01	  +8.2124672291973955E+00	
  +4.3250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.3500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.3750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.4000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.4250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.4500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.4750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.5000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.5250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.5500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.5750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.6000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.6250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.6500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.6750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.7000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.7250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.7500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.7750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.8000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.8250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.8500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.8750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.9000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.9250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.9500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +4.9750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +5.0000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +5.0250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +5.0500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +5.0750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +5.1000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +5.1250000000000000E+01	  +2.0000000000000000E+01	  +9.4842768852009449E+00	
  +5.1500000000000000E+01	  +2.0000000000000000E+01	  +9.4933073836138835E+00	
  +5.1750000000000000E+01	  +2.0000000000000000E+01	  +9.4955654809660164E+00	
  +5.2000000000000000E+01	  +2.0000000000000000E+01	  +9.4842762441013004E+00	
  +5.2250000000000000E+01	  +2.0000000000000000E+01	  +9.4662212418246767E+00	
  +5.2500000000000000E+01	  +2.0000000000000000E+01	  +9.4481742196507881E+00	
  +5.2750000000000000E+01	  +2.0000000000000000E+01	  +9.4166065717000667E+00	
  +5.3000000000000000E+01	  +2.0000000000000000E+01	  +9.3580452798907796E+00	
  +5.3250000000000000E+01	  +2.0000000000000000E+01	  +9.2860943575621171E+00	
  +5.3500000000000000E+01	  +2.0000000000000000E+01	  +9.2142684477375205E+00	
  +5.3750000000000000E+01	  +2.0000000000000000E+01	  +9.1470475309225598E+00	
  +5.4000000000000000E+01	  +2.0000000000000000E+01	  +9.0888768571084260E+00	
  +5.4250000000000000E+01	  +2.0000000000000000E+01	  +9.0352497407991752E+00	
  +5.4500000000000000E+01	  +2.0000000000000000E+01	  +8.9816908162834785E+00	
  +5.4750000000000000E+01	  +2.0000000000000000E+01	  +8.9304283616773379E+00	
  +5.5000000000000000E+01	  +2.0000000000000000E+01	  +8.8836775026542920E+00	
  +5.5250000000000000E+01	  +2.0000000000000000E+01	  +8.8391993690949011E+00	
  +5.5500000000000000E+01	  +2.0000000000000000E+01	  +8.7947674120766859E+00	
  +5.5750000000000000E+01	  +2.0000000000000000E+01	  +8.7503813612334760E+00	
  +5.6000000000000000E+01	  +2.0000000000000000E+01	  +8.7060409452544807E+00	
  +5.6250000000000000E+01	  +2.0000000000000000E+01	  +8.6617458918592476E+00	
  +5.6500000000000000E+01	  +2.0000000000000000E+01	  +8.6174959277722429E+00	
  +5.6750000000000000E+01	  +2.0000000000000000E+01	  +8.5777113601488271E+00	
  +5.7000000000000000E+01	  +2.0000000000000000E+01	  +8.5467927859746222E+00	
  +5.7250000000000000E+01	  +2.0000000000000000E+01	  +8.5203070769028599E+00	
  +5.7500000000000000E+01	  +2.0000000000000000E+01	  +8.4938372827345408E+00	
  +5.7750000000000000E+01	  +2.0000000000000000E+01	  +8.4585651463924094E+00	
  +5.8000000000000000E+01	  +2.0000000000000000E+01	  +8.4057094335455211E+00	
  +5.8250000000000000E+01	  +2.0000000000000000E+01	  +8.3441300683718822E+00	
  +5.8500000000000000E+01	  +2.0000000000000000E+01	  +8.2826351587237319E+00	
  +5.8750000000000000E+01	  +2.0000000000000000E+01	  +8.2212239288216207E+00	
  +5.9000000000000000E+01	  +2.0000000000000000E+01	  +8.1598955980196521E+00	
  +5.9250000000000000E+01	  +2.0000000000000000E+01	  +8.0986493806358713E+00	
  +5.9500000000000000E+01	  +2.0000000000000000E+01	  +8.0374844857776644E+00	
  +5.9750000000000000E+01	  +2.0000000000000000E+01	  +7.9764001171620480E+00	
  +6.0000000000000000E+01	  +2.0000000000000000E+01	  +7.9153954729305065E+00	
  +6.0250000000000000E+01	  +2.0000000000000000E+01	  +7.8544697454583305E+00	
  +6.0500000000000000E+01	  +2.0000000000000000E+01	  +7.7936221211581165E+00	
  +6.0750000000000000E+01	  +2.0000000000000000E+01	  +7.7415345687226269E+00	
  +6.1000000000000000E+01	  +2.0000000000000000E+01	  +7.7068408589000184E+00	
  +6.1250000000000000E+01	  +2.0000000000000000E+01	  +7.6808338869842370E+00	
  +6.1500000000000000E+01	  +2.0000000000000000E+01	  +7.6548408275182300E+00	
  +6.1750000000000000E+01	  +2.0000000000000000E+01	  +7.6266964789362532E+00	
  +6.2000000000000000E+01	  +2.0000000000000000E+01	  +7.5942423073924230E+00	
  +6.2250000000000000E+01	  +2.0000000000000000E+01	  +7.5596491163602328E+00	
  +6.2500000000000000E+01	  +2.0000000000000000E+01	  +7.5250801085968488E+00	
  +6.2750000000000000E+01	  +2.0000000000000000E+01	  +7.5034905454360485E+00	
  +6.3000000000000000E+01	  +2.0000000000000000E+01	  +7.5078077076745586E+00	
  +6.3250000000000000E+01	  +2.0000000000000000E+01	  +7.5250831864664391E+00	
  +6.3500000000000000E+01	  +2.0000000000000000E+01	  +7.5423646714128552E+00	
  +6.3750000000000000E+01	  +2.0000000000000000E+01	  +7.5574913605277869E+00	
  +6.4000000000000000E+01	  +2.0000000000000000E+01	  +7.5682989696102361E+00	
  +6.4250000000000000E+01	  +2.0000000000000000E+01	  +7.5769465042646145E+00	
  +6.4500000000000000E+01	  +2.0000000000000000E+01	  +7.5855955553311780E+00	
  +6.4750000000000000E+01	  +2.0000000000000000E+01	  +7.5920835312009833E+00	
  +6.5000000000000000E+01	  +2.0000000000000000E+01	  +7.5942463798033044E+00	
  +6.5250000000000000E+01	  +2.0000000000000000E+01	  +7.5942463798033044E+00	
  +6.5500000000000000E+01	  +2.0000000000000000E+01	  +7.5942463798033044E+00	
  +6.5750000000000000E+01	  +2.0000000000000000E+01	  +7.6007347330566448E+00	
  +6.6000000000000000E+01	  +2.0000000000000000E+01	  +7.6202049426384386E+00	
  +6.6250000000000000E+01	  +2.0000000000000000E+01	  +7.6461795546436875E+00	
  +6.6500000000000000E+01	  +2.0000000000000000E+01	  +7.6721679912482346E+00	
  +6.6750000000000000E+01	  +2.0000000000000000E+01	  +7.6938368886350901E+00	
  +6.7000000000000000E+01	  +2.0000000000000000E+01	  +7.7068428702407958E+00	
  +6.7250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.7500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.7750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.8000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.8250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.8500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.8750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.9000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.9250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.9500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +6.9750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.0000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.0250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.0500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.0750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.1000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.1250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.1500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.1750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.2000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.2250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.2500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.2750000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.3000000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.3250000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.3500000000000000E+01	  +2.0000000000000000E+01	  +0.0000000000000000E+00	
  +7.3750000000000000E+01	  +2.0000000000000000E+01	  +8.3155794522175643E+00	
  +7.4000000000000000E+01	  +2.0000000000000000E+01	  +8.2914228211327003E+00	
  +7.4250000000000000E+01	  +2.0000000000000000E+01	  +8.2563137023775610E+00	
  +7.4500000000000000E+01	  +2.0000000000000000E+01	  +8.2212317989140775E+00	
  +7.4750000000000000E+01	  +2.0000000000000000E+01	  +8.1927500228099728E+00	
  +7.5000000000000000E+01	  +2.0000000000000000E+01	  +8.1774210615430718E+00	
  +7.5250000000000000E+01	  +2.0000000000000000E+01	  +8.1686632489956299E+00	
  +7.5500000000000000E+01	  +2.0000000000000000E+01	  +8.1599071145613404E+00	
  +7.5750000000000000E+01	  +2.0000000000000000E+01	  +8.1511526559432799E+00	
  +7.6000000000000000E+01	  +2.0000000000000000E+01	  +8.1423998708423539E+00	
  +7.6250000000000000E+01	  +2.0000000000000000E+01	  +8.1336487569572675E+00	
  +7.6500000000000000E+01	  +2.0000000000000000E+01	  +8.1248993119845760E+00	
  +7.6750000000000000E+01	  +2.0000000000000000E+01	  +8.1117775454641095E+00	
  +7.7000000000000000E+01	  +2.0000000000000000E+01	  +8.0899162422462449E+00	
  +7.7250000000000000E+01	  +2.0000000000000000E+01	  +8.0636977948484887E+00	
  +7.7500000000000000E+01	  +2.0000000000000000E+01	  +8.0374942010409427E+00	
  +7.7750000000000000E+01	  +2.0000000000000000E+01	  +8.0156703911517884E+00	
  +7.8000000000000000E+01	  +2.0000000000000000E+01	  +8.0025810229198342E+00	
  +7.8250000000000000E+01	  +2.0000000000000000E+01	  +7.9938563336942350E+00	
  +7.8500000000000000E+01	  +2.0000000000000000E+01	  +7.9851332762187797E+00	
  +7.8750000000000000E+01	  +2.0000000000000000E+01	  +7.9785922357945305E+00	
  +7.9000000000000000E+01	  +2.0000000000000000E+01	  +7.9764120925460134E+00	
  +7.9250000000000000E+01	  +2.0000000000000000E+01	  +7.9764120925460134E+00	
  +7.9500000000000000E+01	  +2.0000000000000000E+01	  +7.9764120925460134E+00	
  +7.9750000000000000E+01	  +2.0000000000000000E+01	  +7.9742319287915198E+00	
  +8.0000000000000000E+01	  +2.0000000000000000E+01	  +7.9676920471464339E+00	
  +8.0250000000000000E+01	  +2.0000000000000000E+01	  +7.9589738708576201E+00	
  +8.0500000000000000E+01	  +2.0000000000000000E+01	  +7.9502573169350788E+00	
